PolicyID,PolicyCode,PolicyInceptionDate,CancelationDate,PolicyStartDate,PolicyExpirationDate,RenewalMonth,AnnualizedPolicyPremium,PolicyStatus,CustomerID,InsuredID,ProductID,BrokerID
405291,Pol-405291,8/9/2010,,8/6/2010,12/31/2099,8,1718.4,Active,636951,636951,58,1275
407400,Pol-407400,8/11/2010,,8/11/2010,12/31/2099,8,1619.25,Active,260267,260267,58,10050
407519,Pol-407519,8/12/2010,,8/12/2010,12/31/2099,8,1258.14,Active,837905,837905,58,10186
407599,Pol-407599,8/12/2010,,8/12/2010,12/31/2099,8,1288.17,Active,217424,217424,58,7841
408660,Pol-408660,7/11/2008,,7/11/2008,12/31/2099,7,1106.78,Active,480620,480620,58,10016
410191,Pol-410191,8/16/2010,,8/16/2010,12/31/2099,8,215.58,Active,291363,291363,46,528
410201,Pol-410201,8/17/2010,,8/17/2010,12/31/2099,8,872.7,Active,116323,116323,58,11971
410261,Pol-410261,8/17/2010,,8/17/2010,12/31/2099,8,1074.67,Active,879177,879177,58,242
410359,Pol-410359,8/18/2010,,8/18/2010,12/31/2099,8,2617.08,Active,82676,82676,58,10016
410370,Pol-410370,8/18/2010,,8/18/2010,12/31/2099,8,2864.74,Active,253955,253955,58,2230
410657,Pol-410657,8/20/2010,,8/23/2010,12/31/2099,8,538.05,Active,67131,246371,29,2478
451658,Pol-451658,8/24/2010,,8/24/2010,12/31/2099,8,2132.73,Active,449288,449288,58,1706
451659,Pol-451659,8/24/2010,,8/24/2010,12/31/2099,8,567.76,Active,151059,151056,29,528
451771,Pol-451771,8/25/2010,,8/25/2010,12/31/2099,8,1105.78,Active,599963,599963,58,10834
451807,Pol-451807,8/25/2010,,8/25/2010,12/31/2099,8,690.78,Active,24156,24161,29,394
451920,Pol-451920,9/1/2010,12/12/2019,8/26/2010,12/31/2099,8,1879.4,Cancelled,399208,399208,46,8367
452059,Pol-452059,8/27/2010,,8/27/2010,12/31/2099,8,2914.17,Active,513749,513749,58,345
452060,Pol-452060,8/27/2010,,8/27/2010,12/31/2099,8,3062.38,Active,153695,153695,58,345
455185,Pol-455185,9/1/2010,,9/1/2010,12/31/2099,9,1189.28,Active,694572,694572,58,394
455513,Pol-455513,7/23/2008,,7/21/2008,12/31/2099,7,1044.5,Active,733811,733811,58,394
455515,Pol-455515,7/24/2008,,7/21/2008,12/31/2099,7,1853.69,Active,2337075,111258,58,394
456900,Pol-456900,10/20/2006,,10/9/2017,12/31/2099,10,589.25,Active,795653,795653,58,494
457100,Pol-457100,9/2/2010,,9/2/2010,12/31/2099,9,850.61,Active,587589,586884,58,11971
457127,Pol-457127,9/3/2010,5/14/2019,9/2/2010,12/31/2099,9,1617.57,Cancelled,207681,207681,29,11972
457512,Pol-457512,9/15/2010,,9/3/2010,12/31/2099,9,1139.6,Active,429405,429405,58,1516
457515,Pol-457515,9/15/2010,,9/3/2010,12/31/2099,9,1547.36,Active,588518,588518,58,11971
457524,Pol-457524,9/20/2010,10/27/2017,9/3/2010,12/31/2099,9,1404.91,Cancelled,764397,764397,58,138
457591,Pol-457591,9/8/2010,,9/3/2010,12/31/2099,9,1000.42,Active,692276,692276,58,10016
457625,Pol-457625,9/9/2010,,9/3/2010,12/31/2099,9,827.18,Active,23762,23762,58,2637
457643,Pol-457643,9/14/2010,7/5/2019,9/3/2010,12/31/2099,9,2899.08,Cancelled,122937,122937,58,1092
457651,Pol-457651,9/16/2010,,9/3/2010,12/31/2099,9,1107.23,Active,555526,555526,58,2504
457888,Pol-457888,7/24/2008,,7/24/2008,12/31/2099,7,1871.91,Active,662401,661516,58,11558
458907,Pol-458907,9/10/2010,,9/6/2010,12/31/2099,9,1355.39,Active,564955,564955,58,11971
459369,Pol-459369,9/13/2010,,9/7/2010,12/31/2099,9,430.58,Active,506295,506295,56,9706
459391,Pol-459391,9/16/2010,,9/7/2010,12/31/2099,9,720.26,Active,405385,405385,58,10016
459397,Pol-459397,9/7/2010,,9/7/2010,12/31/2099,9,1195.4,Active,96561,96561,58,1573
459852,Pol-459852,10/12/2006,11/5/2019,10/12/2006,12/31/2099,10,658.93,Cancelled,164109,164109,29,347
475151,Pol-475151,8/1/2008,,7/29/2008,12/31/2099,7,2888.15,Active,260451,260451,58,528
476473,Pol-476473,9/8/2010,,9/8/2010,12/31/2099,9,1997.96,Active,523119,523119,58,2316
476822,Pol-476822,9/17/2010,,9/9/2010,12/31/2099,9,1339.48,Active,382532,382532,58,8385
476877,Pol-476877,9/9/2010,3/9/2018,9/9/2010,12/31/2099,9,1466.52,Cancelled,534367,534367,58,10016
477316,Pol-477316,8/1/2008,10/9/2013,7/31/2008,12/31/2099,7,1525.91,Cancelled,284867,284867,58,7973
477502,Pol-477502,8/13/2008,,8/1/2008,12/31/2099,8,2823.74,Active,338203,338203,58,8840
477508,Pol-477508,8/4/2008,,8/1/2008,12/31/2099,8,1219.1,Active,293829,293829,58,991
478675,Pol-478675,9/16/2010,,9/14/2010,12/31/2099,9,1047.82,Active,4599,4599,58,1516
478762,Pol-478762,9/14/2010,,9/14/2010,12/31/2099,9,2296.23,Active,570231,620204,58,11971
479452,Pol-479452,8/8/2008,4/24/2019,8/4/2008,12/31/2099,8,886.43,Cancelled,825207,825261,29,394
479509,Pol-479509,8/4/2008,,8/4/2008,12/31/2099,8,804.35,Active,255837,107152,29,394
479648,Pol-479648,8/5/2008,,8/5/2008,12/31/2099,8,597.16,Active,486118,486118,58,12044
480873,Pol-480873,9/16/2010,,9/15/2010,12/31/2099,9,1183.71,Active,816415,816385,58,1865
480972,Pol-480972,9/15/2010,,9/15/2010,12/31/2099,9,551,Active,788985,788952,29,11971
482179,Pol-482179,8/12/2008,,8/12/2008,12/31/2099,8,1994.48,Active,632645,484507,58,394
482183,Pol-482183,8/20/2008,,8/12/2008,12/31/2099,8,2046.38,Active,425939,425939,58,394
483065,Pol-483065,9/16/2010,,9/16/2010,12/31/2099,9,1669.89,Active,236500,236500,58,9370
483328,Pol-483328,9/23/2010,7/27/2016,9/17/2010,12/31/2099,9,1827.35,Cancelled,463725,463725,58,10722
483593,Pol-483593,9/20/2010,,9/20/2010,12/31/2099,9,1093,Active,546219,546219,58,2230
483613,Pol-483613,9/20/2010,,9/20/2010,12/31/2099,9,1362.83,Active,309596,309596,58,10016
484630,Pol-484630,8/22/2008,4/17/2018,8/22/2008,12/31/2099,8,171.94,Cancelled,847920,847920,46,242
484799,Pol-484799,8/25/2008,,8/25/2008,12/31/2099,8,395.45,Active,2106855,110339,58,1356
495576,Pol-495576,9/21/2010,,9/21/2010,12/31/2099,9,1483.78,Active,527370,527370,58,10016
496067,Pol-496067,11/1/2006,,11/1/2006,12/31/2099,11,1449.75,Active,108117,108117,58,7841
496838,Pol-496838,8/27/2008,,8/27/2008,12/31/2099,8,1963,Active,141175,141175,58,394
499092,Pol-499092,9/1/2008,,9/1/2008,12/31/2099,9,402.53,Active,2106855,418361,58,1356
499128,Pol-499128,9/1/2008,,9/1/2008,12/31/2099,9,1455.11,Active,628977,628966,29,10550
499493,Pol-499493,9/11/2008,,9/3/2008,12/31/2099,9,2735.38,Active,450760,450760,58,1356
500218,Pol-500218,9/28/2010,,9/24/2010,12/31/2099,9,871.19,Active,2153197,886059,29,10186
500338,Pol-500338,9/27/2010,,9/27/2010,12/31/2099,9,675.14,Active,119887,119887,58,11029
500346,Pol-500346,9/27/2010,12/27/2019,9/27/2010,12/31/2099,9,644.96,Cancelled,25910,362654,58,11972
500545,Pol-500545,9/27/2010,,9/27/2010,12/31/2099,9,1024.16,Active,616905,616905,58,10016
500671,Pol-500671,9/28/2010,,9/28/2010,12/31/2099,9,652.23,Active,599920,599920,58,11119
501847,Pol-501847,9/10/2008,,9/8/2008,12/31/2099,9,2348.19,Active,529155,529155,58,394
501885,Pol-501885,9/10/2008,,9/8/2008,12/31/2099,9,611.23,Active,559338,559338,58,394
501886,Pol-501886,9/10/2008,,9/8/2008,12/31/2099,9,706.26,Active,560036,559328,58,394
502675,Pol-502675,9/28/2010,,9/28/2010,12/31/2099,9,1024.72,Active,558697,558697,58,12044
504226,Pol-504226,9/10/2008,,9/10/2008,12/31/2099,9,1866.92,Active,640229,640229,58,10430
504429,Pol-504429,9/10/2008,,9/10/2008,12/31/2099,9,2441.86,Active,776456,776456,58,2007
525580,Pol-525580,11/27/2006,3/27/2020,11/21/2006,12/31/2099,11,845.5,Cancelled,112705,112705,58,1356
525842,Pol-525842,11/28/2006,,11/23/2006,12/31/2099,11,894.77,Active,35693,35693,58,2
527866,Pol-527866,10/6/2010,,10/6/2010,12/31/2099,10,1427.7,Active,430326,430326,58,1879
527991,Pol-527991,11/27/2006,,11/24/2006,12/31/2099,11,787.41,Active,118103,118103,56,151
529835,Pol-529835,10/11/2010,,10/6/2010,12/31/2099,10,2017.49,Active,498925,498925,58,10978
529836,Pol-529836,10/11/2010,,10/6/2010,12/31/2099,10,548.74,Active,839258,655258,29,10186
529935,Pol-529935,10/6/2010,11/9/2018,10/6/2010,12/31/2099,10,2340.61,Cancelled,1828639,759903,58,528
530400,Pol-530400,9/17/2008,,9/17/2008,12/31/2099,9,1484.92,Active,848226,848226,58,394
530401,Pol-530401,9/19/2008,,9/17/2008,12/31/2099,9,1271.91,Active,822704,822704,58,839
532320,Pol-532320,10/11/2010,,10/8/2010,12/31/2099,10,855.62,Active,587635,587635,58,2531
532323,Pol-532323,10/11/2010,,10/8/2010,12/31/2099,10,1668.69,Active,787539,787539,58,1229
564191,Pol-564191,10/12/2010,,10/12/2010,12/31/2099,10,1724.95,Active,568604,568604,58,394
564988,Pol-564988,12/12/2006,,12/12/2006,12/31/2099,12,2088.79,Active,775184,775184,58,1106
565180,Pol-565180,9/23/2008,,9/23/2008,12/31/2099,9,2032.4,Active,797831,797830,58,2537
565237,Pol-565237,9/23/2008,,9/23/2008,12/31/2099,9,987.49,Active,838601,838601,58,394
565707,Pol-565707,9/25/2008,,9/25/2008,12/31/2099,9,4358.18,Active,234481,234481,58,394
566439,Pol-566439,10/14/2010,,10/14/2010,12/31/2099,10,1703.38,Active,439401,439401,58,1115
566594,Pol-566594,10/14/2010,12/17/2019,10/14/2010,12/31/2099,10,1237.76,Cancelled,218770,218770,58,10187
566605,Pol-566605,10/26/2010,11/26/2019,10/14/2010,12/31/2099,10,512.4,Cancelled,221340,221340,58,11764
569343,Pol-569343,10/26/2010,,10/19/2010,12/31/2099,10,2618.76,Active,863408,863408,58,394
570287,Pol-570287,10/2/2008,,10/1/2008,12/31/2099,10,563.9,Active,746152,746130,29,2230
570346,Pol-570346,10/1/2008,,10/1/2008,12/31/2099,10,1525.04,Active,411624,411624,58,175
571283,Pol-571283,10/19/2010,,10/19/2010,12/31/2099,10,1885.77,Active,512217,512217,58,2230
571391,Pol-571391,10/21/2010,,10/20/2010,12/31/2099,10,516.82,Active,588500,588500,58,11971
571668,Pol-571668,10/20/2010,,10/20/2010,12/31/2099,10,1406.43,Active,637028,637028,58,2230
571753,Pol-571753,10/21/2010,,10/21/2010,12/31/2099,10,3815.94,Active,523743,523743,58,1865
571771,Pol-571771,10/21/2010,12/31/2018,10/21/2010,12/31/2099,10,373.97,Cancelled,502519,503203,58,1717
572129,Pol-572129,10/3/2008,6/18/2019,10/3/2008,12/31/2099,10,546.97,Cancelled,348150,348149,29,9610
573834,Pol-573834,10/22/2010,,10/21/2010,12/31/2099,10,2053.19,Active,570856,570856,58,9803
573835,Pol-573835,10/21/2010,,10/21/2010,12/31/2099,10,2160.42,Active,570866,570866,58,9803
573856,Pol-573856,10/21/2010,1/29/2020,10/21/2010,12/31/2099,10,2044.31,Cancelled,737054,737054,58,11932
583856,Pol-583856,10/22/2010,,10/22/2010,12/31/2099,10,463.49,Active,90753,90753,58,1866
585081,Pol-585081,10/9/2008,,10/9/2008,12/31/2099,10,1455.64,Active,457572,457572,58,394
586238,Pol-586238,10/25/2010,,10/25/2010,12/31/2099,10,3321.47,Active,397807,397807,58,2637
586256,Pol-586256,10/25/2010,,10/25/2011,12/31/2099,10,2560.1,Active,453024,453024,58,394
586257,Pol-586257,10/25/2010,,10/25/2011,12/31/2099,10,1484.96,Active,151508,151508,58,394
586338,Pol-586338,10/26/2010,,10/26/2010,12/31/2099,10,2177.34,Active,342346,342346,58,2230
586558,Pol-586558,11/3/2010,,10/26/2010,12/31/2099,10,1437.62,Active,587497,587497,58,1876
586561,Pol-586561,10/26/2010,,10/26/2010,12/31/2099,10,2219.77,Active,603270,603270,58,2230
586562,Pol-586562,10/26/2010,,10/26/2010,12/31/2099,10,3418.42,Active,374151,374151,58,842
586584,Pol-586584,10/26/2010,,10/26/2010,12/31/2099,10,5416.46,Active,2286,2286,58,2230
588744,Pol-588744,10/24/2008,,10/13/2008,12/31/2099,10,3605.08,Active,377348,377348,58,1645
590420,Pol-590420,11/1/2010,,11/1/2010,12/31/2099,11,1613.18,Active,457385,457385,58,11971
590531,Pol-590531,11/3/2010,,11/2/2010,12/31/2099,11,1484.83,Active,610553,421252,58,1737
590691,Pol-590691,11/2/2010,,11/2/2010,12/31/2099,11,1126.45,Active,647483,647483,58,394
590698,Pol-590698,11/2/2010,1/22/2020,11/2/2010,12/31/2099,11,1645.39,Cancelled,16976,16976,58,8996
590791,Pol-590791,11/2/2010,,11/2/2010,12/31/2099,11,2239.09,Active,799509,799509,58,11932
590796,Pol-590796,11/2/2010,12/10/2018,11/2/2010,12/31/2099,11,2314.85,Cancelled,456458,456458,58,7973
590906,Pol-590906,10/16/2008,,10/15/2008,12/31/2099,10,561.6,Active,826465,824843,29,2007
590937,Pol-590937,10/22/2008,,10/15/2008,12/31/2099,10,715.37,Active,580989,580989,58,494
591173,Pol-591173,10/17/2008,,10/16/2008,12/31/2099,10,1241.03,Active,793425,793425,58,7973
591349,Pol-591349,10/17/2008,10/24/2017,10/17/2008,12/31/2099,10,1022.41,Cancelled,420009,420009,58,394
591356,Pol-591356,10/17/2008,,10/17/2008,12/31/2099,10,564.91,Active,734922,734897,29,138
592916,Pol-592916,11/3/2010,,11/3/2010,12/31/2099,11,3071.39,Active,558243,558243,58,345
592941,Pol-592941,11/3/2010,,11/3/2010,12/31/2099,11,920.44,Active,584845,584740,29,1275
593115,Pol-593115,11/4/2010,,11/4/2010,12/31/2099,11,1123.4,Active,585915,585915,58,2531
593186,Pol-593186,11/4/2010,,11/4/2010,12/31/2099,11,1487.65,Active,430436,430436,58,7973
593244,Pol-593244,11/4/2010,,11/4/2010,12/31/2099,11,451.2,Active,528511,527844,58,2230
603922,Pol-603922,10/20/2008,11/29/2018,10/20/2008,12/31/2099,10,2044.46,Cancelled,231589,231589,58,839
605240,Pol-605240,11/5/2010,,11/5/2010,12/31/2099,11,1731.11,Active,217216,217216,58,2230
605431,Pol-605431,11/8/2010,,11/8/2010,12/31/2099,11,2479.95,Active,619905,619905,58,2230
605472,Pol-605472,11/8/2010,,11/8/2010,12/31/2099,11,469.43,Active,312277,312277,58,10360
606369,Pol-606369,10/24/2008,,10/24/2008,12/31/2099,10,1124.71,Active,816551,816551,58,10379
606503,Pol-606503,10/24/2008,,10/24/2008,12/31/2099,10,2396.06,Active,99743,99743,58,10016
606733,Pol-606733,10/27/2008,,10/27/2008,12/31/2099,10,589,Active,463195,463198,29,528
607102,Pol-607102,5/6/2004,4/13/2018,5/4/2004,12/31/2099,5,4611.59,Cancelled,856149,856149,46,2584
607489,Pol-607489,11/9/2010,,11/9/2010,12/31/2099,11,1820.83,Active,860538,860538,58,138
607517,Pol-607517,11/9/2010,,11/9/2010,12/31/2099,11,604.03,Active,228695,227959,29,2230
607679,Pol-607679,11/11/2010,,11/10/2010,12/31/2099,11,446.95,Active,672308,673246,29,11971
607920,Pol-607920,11/11/2010,,11/11/2010,12/31/2099,11,1626.92,Active,478522,478522,58,11972
610002,Pol-610002,11/16/2010,,11/12/2010,12/31/2099,11,2804.32,Active,241445,241445,58,2230
610263,Pol-610263,11/15/2010,,11/15/2010,12/31/2099,11,2710.36,Active,884581,884581,58,528
610323,Pol-610323,11/18/2010,,11/15/2010,12/31/2099,11,654.82,Active,224090,223977,29,884
610579,Pol-610579,11/4/2008,,11/4/2008,12/31/2099,11,3207.58,Active,456316,456316,58,839
610780,Pol-610780,11/4/2008,2/7/2019,11/4/2008,12/31/2099,11,3500.68,Cancelled,801544,801544,58,394
610787,Pol-610787,11/14/2008,4/2/2018,11/4/2008,12/31/2099,11,2415.28,Cancelled,739849,739849,58,7973
610950,Pol-610950,11/5/2008,,11/5/2008,12/31/2099,11,1894.57,Active,447137,447137,58,494
612267,Pol-612267,11/16/2010,,11/16/2010,12/31/2099,11,428.21,Active,242430,242430,56,394
612275,Pol-612275,11/16/2010,,11/16/2010,12/31/2099,11,1027,Active,320975,320041,29,394
612404,Pol-612404,11/17/2010,,11/16/2010,12/31/2099,11,634.62,Active,79333,79363,29,10016
612409,Pol-612409,11/16/2010,2/6/2018,11/16/2010,12/31/2099,11,2626.48,Cancelled,308919,308919,58,7973
613527,Pol-613527,11/6/2008,,11/6/2008,12/31/2099,11,3735.7,Active,827843,827843,58,394
613690,Pol-613690,11/6/2008,,11/6/2008,12/31/2099,11,733.46,Active,325876,325898,29,9610
613938,Pol-613938,11/10/2008,,11/10/2008,12/31/2099,11,1148.39,Active,574433,574433,58,1356
614674,Pol-614674,11/24/2010,,11/18/2010,12/31/2099,11,2543.66,Active,515742,515742,58,2230
614695,Pol-614695,11/18/2010,,11/18/2010,12/31/2099,11,294.89,Active,735421,735421,56,12346
614726,Pol-614726,11/18/2010,,11/18/2010,12/31/2099,11,688.5,Active,66078,581701,29,528
614994,Pol-614994,11/24/2010,,11/19/2010,12/31/2099,11,1725.29,Active,744383,744383,58,394
615134,Pol-615134,11/22/2010,,11/22/2010,12/31/2099,11,2336.9,Active,583286,583286,58,2230
615244,Pol-615244,11/22/2010,,11/22/2010,12/31/2099,11,1581.89,Active,704071,704071,58,394
615892,Pol-615892,11/10/2008,,11/10/2008,12/31/2099,11,2572.7,Active,2007167,691715,58,9670
615957,Pol-615957,11/11/2008,,11/11/2008,12/31/2099,11,6650.26,Active,457266,456514,58,242
616121,Pol-616121,11/10/2008,,11/11/2008,12/31/2099,11,1253.76,Active,290083,290083,58,10379
616263,Pol-616263,11/12/2008,,11/12/2008,12/31/2099,11,842.78,Active,738514,662678,29,138
616271,Pol-616271,11/17/2008,,11/12/2008,12/31/2099,11,797.23,Active,738514,662675,29,138
616333,Pol-616333,11/19/2008,,11/12/2008,12/31/2099,11,1794.5,Active,23061,23061,58,1356
617718,Pol-617718,11/23/2010,,11/23/2010,12/31/2099,11,1712.84,Active,536452,536452,58,11972
617937,Pol-617937,11/23/2010,,11/23/2010,12/31/2099,11,305.79,Active,263167,263167,56,394
617989,Pol-617989,11/24/2010,,11/24/2010,12/31/2099,11,2219.22,Active,302023,302023,58,11971
618370,Pol-618370,11/13/2008,,11/13/2008,12/31/2099,11,674.85,Active,119864,119862,29,2230
618409,Pol-618409,11/19/2008,,11/14/2008,12/31/2099,11,645.09,Active,13644,500967,29,394
618411,Pol-618411,11/21/2008,,11/14/2008,12/31/2099,11,2937.83,Active,271912,271912,58,394
618540,Pol-618540,11/20/2008,,11/14/2008,12/31/2099,11,4758.18,Active,252873,252873,58,9247
618564,Pol-618564,11/17/2008,,11/14/2008,12/31/2099,11,1847.23,Active,606468,606468,58,10016
620752,Pol-620752,11/18/2008,,11/18/2008,12/31/2099,11,557.15,Active,190929,190929,58,2460
620754,Pol-620754,11/18/2008,,11/18/2008,12/31/2099,11,827.58,Active,641063,641734,29,2460
621297,Pol-621297,11/21/2008,10/24/2018,11/21/2008,12/31/2099,11,1328.54,Cancelled,128370,128370,58,394
621329,Pol-621329,12/3/2008,,11/23/2008,12/31/2099,11,3038.04,Active,402120,402120,58,394
622080,Pol-622080,1/24/2007,,1/22/2007,12/31/2099,1,1946.38,Active,358155,358155,58,991
622968,Pol-622968,12/2/2010,7/10/2019,12/1/2010,12/31/2099,12,580.45,Cancelled,550933,804085,29,10016
622980,Pol-622980,12/1/2010,,12/1/2010,12/31/2099,12,114.05,Active,315862,316542,29,12181
622984,Pol-622984,12/2/2010,,12/1/2010,12/31/2099,12,1473.63,Active,581311,581311,58,2532
622993,Pol-622993,12/1/2010,,12/1/2010,12/31/2099,12,1461.2,Active,404931,404931,58,11972
623007,Pol-623007,12/1/2010,,12/1/2010,12/31/2099,12,828.01,Active,484417,484417,58,394
623019,Pol-623019,12/1/2010,,12/1/2010,12/31/2099,12,5441.15,Active,386570,386570,58,10016
623038,Pol-623038,12/2/2010,7/23/2019,12/2/2010,12/31/2099,12,1041.66,Cancelled,208992,208992,46,1706
623125,Pol-623125,12/2/2010,7/15/2019,12/2/2010,12/31/2099,12,1259.64,Cancelled,644688,644688,58,394
633628,Pol-633628,11/26/2008,,11/26/2008,12/31/2099,11,633.9,Active,272053,506690,29,138
635203,Pol-635203,12/3/2010,,12/3/2010,12/31/2099,12,1993.3,Active,203308,203308,58,175
635206,Pol-635206,12/3/2010,,12/3/2010,12/31/2099,12,732.75,Active,323390,323390,58,12048
635223,Pol-635223,12/3/2010,,12/3/2010,12/31/2099,12,1170.73,Active,369190,369190,58,9395
635419,Pol-635419,12/6/2010,,12/6/2010,12/31/2099,12,1274.01,Active,272892,755081,58,394
635754,Pol-635754,11/26/2008,,11/30/2008,12/31/2099,11,1210.09,Active,272836,272836,58,10016
635989,Pol-635989,12/1/2008,,12/1/2008,12/31/2099,12,929.65,Active,426466,426481,29,2230
637158,Pol-637158,2/1/2007,,2/1/2007,12/31/2099,2,1055.4,Active,561527,561527,58,1512
637434,Pol-637434,12/7/2010,,12/7/2010,12/31/2099,12,1206.03,Active,583948,583948,58,12250
637637,Pol-637637,12/13/2010,,12/8/2010,12/31/2099,12,755.73,Active,600314,600314,56,12044
637858,Pol-637858,12/13/2010,,12/9/2010,12/31/2099,12,2168.27,Active,277443,277443,58,394
637939,Pol-637939,12/2/2008,,12/2/2008,12/31/2099,12,592.35,Active,422615,422657,29,2584
638323,Pol-638323,12/4/2008,,12/4/2008,12/31/2099,12,1063.64,Active,358746,358746,58,9247
638434,Pol-638434,12/4/2008,,12/4/2008,12/31/2099,12,547.8,Active,723109,811877,58,2504
639942,Pol-639942,12/10/2010,,12/10/2010,12/31/2099,12,435.5,Active,288538,288538,58,11972
640049,Pol-640049,12/10/2010,,12/10/2010,12/31/2099,12,2207.73,Active,264731,264731,58,11971
640274,Pol-640274,12/13/2010,,12/13/2010,12/31/2099,12,1390.67,Active,107206,107206,58,7973
640286,Pol-640286,12/13/2010,,12/13/2010,12/31/2099,12,1823.17,Active,7649,7649,58,2230
640417,Pol-640417,12/5/2008,,12/5/2008,12/31/2099,12,1728.35,Active,137344,137344,58,394
640560,Pol-640560,12/10/2008,,12/8/2008,12/31/2099,12,1508.32,Active,342079,342079,58,2230
640611,Pol-640611,12/9/2008,,12/8/2008,12/31/2099,12,2236.75,Active,708373,708373,58,394
642237,Pol-642237,12/14/2010,,12/14/2010,12/31/2099,12,2279.36,Active,798807,798807,58,11932
642375,Pol-642375,12/15/2010,,12/15/2010,12/31/2099,12,575.35,Active,166641,166640,58,11287
642456,Pol-642456,12/16/2010,3/12/2019,12/15/2010,12/31/2099,12,594.63,Cancelled,284631,185579,29,1717
642565,Pol-642565,12/15/2010,,12/15/2010,12/31/2099,12,2452.08,Active,720325,720325,58,884
642783,Pol-642783,12/15/2008,,12/10/2008,12/31/2099,12,612.43,Active,788162,788162,58,138
642991,Pol-642991,12/11/2008,3/9/2017,12/11/2008,12/31/2099,12,3782.93,Cancelled,62373,62373,58,9247
643071,Pol-643071,12/16/2008,,12/12/2008,12/31/2099,12,1508.76,Active,771151,771151,58,10186
664884,Pol-664884,12/17/2008,,12/17/2008,12/31/2099,12,679.42,Active,505406,258997,58,839
664920,Pol-664920,12/22/2008,11/22/2018,12/17/2008,12/31/2099,12,1048.72,Cancelled,288949,288949,58,839
664927,Pol-664927,12/17/2008,,12/17/2008,12/31/2099,12,2405.71,Active,2471588,105565,58,839
664956,Pol-664956,12/17/2008,,12/17/2008,12/31/2099,12,2190.95,Active,106353,142622,58,839
665031,Pol-665031,12/16/2010,,12/16/2010,12/31/2099,12,702.93,Active,126151,122536,29,1255
665357,Pol-665357,12/20/2010,12/29/2015,12/20/2010,12/31/2099,12,1816.68,Cancelled,410646,410646,58,242
665526,Pol-665526,12/20/2010,,12/20/2010,12/31/2099,12,1823.52,Active,813576,813576,58,1270
666860,Pol-666860,12/22/2010,,12/21/2010,12/31/2099,12,1480.32,Active,667375,208214,58,394
666965,Pol-666965,12/21/2010,,12/21/2010,12/31/2099,12,1383.13,Active,216580,216580,58,10764
667095,Pol-667095,12/22/2010,7/29/2019,12/22/2010,12/31/2099,12,1648.35,Cancelled,641368,641369,58,1630
667193,Pol-667193,12/23/2010,,12/23/2010,12/31/2099,12,1039.56,Active,85518,85534,29,138
668171,Pol-668171,12/18/2008,,12/18/2008,12/31/2099,12,2537.34,Active,2007167,133420,58,9670
668180,Pol-668180,12/18/2008,11/29/2018,12/18/2008,12/31/2099,12,2102.42,Cancelled,552916,552916,58,839
668201,Pol-668201,12/18/2008,,12/18/2008,12/31/2099,12,1412.71,Active,135253,135253,58,10646
